X,Y,bemerkung,befundtyp,geometry_p,befundnumm,flaeche_id,befundart,befundtyp2,befund_id,kultur,abschnitt,epoche,bs_AZ,BOARTSTDKL,Bodenklass,BodTyp_T,AEPOT_K,bofu_AZ,reclass_ex,dgm10doarf,hoehe_uebe,neig20,X,Y
4491611.0744688567,5738297.8105500014,,Grube,858,10301,50000,Siedlung,Grube,8690,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.41376,2.01366,0.66687,4491611.074468856700000,5738297.810550001400000
4491589.3156796824,5738296.5656,,Grube,891,10334,50000,Siedlung,Grube,8691,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.35764,1.98557,0.66537,4491589.315679682400000,5738296.565600000300000
4491571.5094497204,5738315.03965,,Grube,901,10344,50000,Siedlung,Grube,8692,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.21193,1.90919,0.74302,4491571.509449720400000,5738315.039650000600000
4491579.7691745246,5738310.8467000015,,Grube,899,10342,50000,Siedlung,Grube,8693,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.28889,1.95123,0.74302,4491579.769174524600000,5738310.846700001500000
4491584.5729958881,5738300.29235,,Grube,936,10379,50000,Siedlung,Grube,8694,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.33376,1.97572,0.72958,4491584.572995888100000,5738300.292349999800000
4491583.1978850067,5738302.28185,,Grube,938,10381,50000,Siedlung,Grube,8695,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,3.00000,71.33376,1.97572,0.72958,4491583.197885006700000,5738302.281850000800000
4491586.8071964374,5738303.0545500014,,Grube,940,10383,50000,Siedlung,Grube,8696,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.35764,1.98557,0.72958,4491586.807196437400000,5738303.054550001400000
4491513.7252719812,5738325.9295500014,,Grube,1119,11015,50000,Siedlung,Grube,8719,,,Eisenzeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491513.725271981200000,5738325.929550001400000
4491513.7252719812,5738325.9295500014,,Grube,1119,11015,50000,Siedlung,Grube,8719,,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491513.725271981200000,5738325.929550001400000
4491549.9761245549,5738320.2203500019,,Grube,965,10412,50000,Siedlung,Grube,8697,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,71.18306,1.90829,0.77953,4491549.976124554900000,5738320.220350001900000
4491527.664265858,5738331.7455000011,,Grube,982,10429,50000,Siedlung,Grube,8698,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.89474,1.66806,0.77953,4491527.664265858000000,5738331.745500001100000
4491523.6418652609,5738333.9060500022,,Grube,1000,10448,50000,Siedlung,Grube,8699,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.73691,1.52210,0.77953,4491523.641865260900000,5738333.906050002200000
4491519.3774461057,5738337.31915,,Grube,1002,10450,50000,Siedlung,Grube,8700,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.73454,1.54279,0.78533,4491519.377446105700000,5738337.319150000800000
4491521.1017296724,5738343.3782000011,,Grube,1004,10452,50000,Siedlung,Grube,8701,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.73454,1.54279,0.71293,4491521.101729672400000,5738343.378200001100000
4491531.2666610256,5738329.5848000012,,Grube,1008,10456,50000,Siedlung,Grube,8702,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.89474,1.66806,0.77953,4491531.266661025600000,5738329.584800001200000
4491508.1704102969,5738341.0888,,Grube,1010,10458,50000,Siedlung,Grube,8703,Saalemündungsgruppe,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.42382,1.25221,0.67492,4491508.170410296900000,5738341.088800000000000
4491511.4672399145,5738346.49965,,Grube,1012,10460,50000,Siedlung,Grube,8704,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.40410,1.25595,0.67492,4491511.467239914500000,5738346.499650000600000
4491539.9572919151,5738332.443450002,,Grube,1041,10492,50000,Siedlung,Grube,8705,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,71.06799,1.82857,0.77953,4491539.957291915100000,5738332.443450002000000
4491487.3717708429,5738363.1085,,Grube,1043,10494,50000,Siedlung,Grube,8706,Saalemündungsgruppe,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.12938,1.03867,0.50884,4491487.371770842900000,5738363.108500000100000
4491484.0524607617,5738360.49155,,Grube,1044,10495,50000,Siedlung,Grube,8707,Saalemündungsgruppe,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.97926,0.89197,0.50884,4491484.052460761700000,5738360.491550000400000
4491455.2755342489,5738378.3642,,Grube,1066,10520,50000,Siedlung,Grube,8708,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.77648,0.71734,0.44481,4491455.275534248900000,5738378.364199999700000
4491453.656903794,5738378.39415,,Grube,1080,10537,50000,Siedlung,Grube,8709,,,undat.,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,3.00000,69.72564,0.65963,0.44481,4491453.656903794000000,5738378.394150000100000
4491535.467644101,5738320.3293,,Grube,1097,10556,50000,Siedlung,Grube,8710,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,71.07763,1.81614,0.77953,4491535.467644101000000,5738320.329300000300000
4494971.4502499476,5735261.24175,TS14,Grube,1104,11003,280000,Siedlung,Grube,8711,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,92.58074,5.10822,0.15325,4494971.450249947600000,5735261.241750000000000
4491520.9560123794,5738324.8968,,Grube,1105,11004,50000,Siedlung,Grube,8712,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73167,1.49487,0.77953,4491520.956012379400000,5738324.896800000200000
4491520.6521277092,5738331.0705000013,,Grube,1106,11005,50000,Siedlung,Grube,8713,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.73691,1.52210,0.77953,4491520.652127709200000,5738331.070500002200000
4491519.0475480389,5738330.435800001,,Grube,1107,11006,50000,Siedlung,Grube,8714,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.73691,1.52210,0.78533,4491519.047548038900000,5738330.435800001000000
4491521.9900248237,5738322.7492000014,,Grube,1114,11011,50000,Siedlung,Grube,8715,,,Eisenzeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73167,1.49487,0.77953,4491521.990024823700000,5738322.749200000400000
4491521.9900248237,5738322.7492000014,,Grube,1114,11011,50000,Siedlung,Grube,8715,,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73167,1.49487,0.77953,4491521.990024823700000,5738322.749200000400000
4491521.4739169674,5738321.40385,,Grube,1115,11012,50000,Siedlung,Grube,8716,,,Eisenzeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73167,1.49487,0.77953,4491521.473916967400000,5738321.403850000400000
4491521.4739169674,5738321.40385,,Grube,1115,11012,50000,Siedlung,Grube,8716,,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73167,1.49487,0.77953,4491521.473916967400000,5738321.403850000400000
4491520.0593946986,5738320.2392000016,,Grube,1116,11013,50000,Siedlung,Grube,8717,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73167,1.49487,0.77953,4491520.059394698600000,5738320.239200000700000
4491514.7145651076,5738325.2158500012,,Grube,1118,11014,50000,Siedlung,Grube,8718,,,Eisenzeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.43337,1.23962,0.78533,4491514.714565107600000,5738325.215850001200000
4491514.7145651076,5738325.2158500012,,Grube,1118,11014,50000,Siedlung,Grube,8718,,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.43337,1.23962,0.78533,4491514.714565107600000,5738325.215850001200000
4492746.3127461839,5737844.590399999,,Grube,2884,105147,100000,Siedlung,Grube,9294,,,undat.,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,72.31767,0.21800,0.91223,4492746.312746183900000,5737844.590399999200000
4491511.8898663316,5738327.9992000023,,Grube,1120,11016,50000,Siedlung,Grube,8720,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491511.889866331600000,5738327.999200001400000
4494917.7301213415,5735212.7800499992,TS14,Grube,1126,11026,280000,Siedlung,Grube,8721,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,92.60251,5.10101,0.25807,4494917.730121341500000,5735212.780049999200000
4491504.5368570425,5738332.9970500013,,Grube,1130,11028,50000,Siedlung,Grube,8722,Saalemündungsgruppe,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,70.43337,1.23962,0.78533,4491504.536857042500000,5738332.997050001300000
4494908.3736762125,5735206.10465,TS14,Grube,1131,11028,280000,Siedlung,Grube,8723,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,7.00000,92.64825,5.15663,0.25807,4494908.373676212500000,5735206.104650000100000
4491524.8055245485,5738325.6413500011,,Grube,1159,11064,50000,Siedlung,Grube,8724,,,Eisenzeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73691,1.52210,0.77953,4491524.805524548500000,5738325.641350001100000
4491524.8055245485,5738325.6413500011,,Grube,1159,11064,50000,Siedlung,Grube,8724,,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.73691,1.52210,0.77953,4491524.805524548500000,5738325.641350001100000
4491460.8699431028,5738369.4853000026,,Grube,1162,11066,50000,Siedlung,Grube,8725,,,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.80505,0.71949,0.46740,4491460.869943102800000,5738369.485300002600000
4491460.8699431028,5738369.4853000026,,Grube,1162,11066,50000,Siedlung,Grube,8725,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.80505,0.71949,0.46740,4491460.869943102800000,5738369.485300002600000
4491459.6758688521,5738365.5151,,Grube,1166,11070,50000,Siedlung,Grube,8726,,,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.80505,0.71949,0.44481,4491459.675868852100000,5738365.515100000400000
4491459.6758688521,5738365.5151,,Grube,1166,11070,50000,Siedlung,Grube,8726,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.80505,0.71949,0.44481,4491459.675868852100000,5738365.515100000400000
4494861.364341666,5735236.4394,TS14,Grube,1171,11075,280000,Siedlung,Grube,8727,,,undat.,66.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,3.00000,92.93839,5.52991,0.25143,4494861.364341666000000,5735236.439400000500000
4494879.1159824841,5735285.0419499986,,Grube,1195,11120,280000,Siedlung,Grube,8728,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,2.00000,92.53223,5.13499,0.20359,4494879.115982484100000,5735285.041949998600000
4491455.1493346356,5738337.8527500015,,Grube,1197,11122,50000,Siedlung,Grube,8729,,,Eisenzeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.90208,0.75845,0.69114,4491455.149334635600000,5738337.852750001500000
4491455.1493346356,5738337.8527500015,,Grube,1197,11122,50000,Siedlung,Grube,8729,,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,4.00000,69.90208,0.75845,0.69114,4491455.149334635600000,5738337.852750001500000
4494837.210878551,5735256.1842499999,,Grube,1198,11122,280000,Siedlung,Grube,8730,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,98,3.00000,92.65010,5.27937,0.16855,4494837.210878551000000,5735256.184249999000000
4491511.062240771,5738310.3255,,Grube,1204,11129,50000,Siedlung,Grube,8731,Saalemündungsgruppe,spaet,Bronzezeit,99.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,4.00000,70.43153,1.19624,0.78533,4491511.062240771000000,5738310.325500000300000
4491750.2768973056,5738338.5613237889,,Grube,1982,30270,50000,Siedlung,Grube,8960,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.51260,2.02205,0.61757,4491750.276897305600000,5738338.561323789900000
4494884.6356794611,5735222.1215499993,TS14,Grube,1206,11132,280000,Siedlung,Grube,8732,,,undat.,66.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,92.89796,5.44915,0.24077,4494884.635679461100000,5735222.121549998400000
4491455.1572121847,5738358.24705,,Grube,1238,11183,50000,Siedlung,Grube,8733,Saalemündungsgruppe,spaet,Bronzezeit,92.00000,"Lehm; Lehm ber ...",Schwarzerden,Gley-Tschernosem,4.00000,92,3.00000,69.80505,0.71949,0.56152,4491455.157212184700000,5738358.247050000400000
4495020.2433399651,5735306.432,TS14,Grube,1258,12015,280000,Siedlung,Grube,8734,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,1.00000,91.87811,4.47786,0.17182,4495020.243339965100000,5735306.432000000000000
4495021.2210731208,5735296.78565,TS14,Grube,1259,12016,280000,Siedlung,Grube,8735,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,91.92326,4.50836,0.19777,4495021.221073120800000,5735296.785650000000000
4495046.0564093823,5735316.6274499996,TS14,Grube,1252,12007,280000,Siedlung,Grube,8736,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,91.73159,4.36810,0.19699,4495046.056409382300000,5735316.627450000500000
4495046.6693761274,5735306.6995,TS14,Grube,1253,12008,280000,Siedlung,Grube,8737,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,91.71996,4.33915,0.19699,4495046.669376127400000,5735306.699499999200000
4495013.903540276,5735285.4885499999,TS14,Grube,1261,12020,280000,Siedlung,Grube,8738,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,92.03476,4.60172,0.17820,4495013.903540276000000,5735285.488549999900000
4495046.5350795966,5735326.331499999,TS14,Grube,1262,12022,280000,Siedlung,Grube,8739,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,1.00000,91.72962,4.38277,0.16204,4495046.535079596600000,5735326.331499998500000
4495056.6301426347,5735334.680699999,TS14,Grube,1263,12024,280000,Siedlung,Grube,8740,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,4.00000,91.71677,4.38033,0.16204,4495056.630142634700000,5735334.680699999400000
4491721.8976780772,5738248.424,,Grube,1385,20080,50000,Siedlung,Grube,8741,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.27881,2.63303,0.65956,4491721.897678077200000,5738248.423999999600000
4494915.6059300918,5734984.4231,,Grube,1389,20083,290000,Siedlung,Grube,8742,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,8.00000,91.97763,4.15874,0.02271,4494915.605930091800000,5734984.423100000200000
4491730.9054781115,5738248.7942263344,,Grube,1397,20088,50000,Siedlung,Grube,8743,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.28272,2.62456,0.65956,4491730.905478111500000,5738248.794226334400000
4491730.7183580464,5738246.8608000018,,Grube,1401,20090,50000,Siedlung,Grube,8744,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.28272,2.62456,0.65956,4491730.718358046400000,5738246.860800001800000
4494898.9826688897,5735007.1609,,Grube,1403,20091,290000,Siedlung,Grube,8745,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,5.00000,91.99401,4.25983,0.03150,4494898.982668889700000,5735007.160900000500000
4491748.8369404096,5738239.19325,,Grube,1404,20091,50000,Siedlung,Grube,8746,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.38517,2.68032,0.56971,4491748.836940409600000,5738239.193250000500000
4494896.8091974333,5735009.74605,,Grube,1405,20092,290000,Siedlung,Grube,8747,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,5.00000,91.99401,4.25983,0.03150,4494896.809197433300000,5735009.746050000200000
4494896.8709333437,5735014.1986,,Grube,1411,20095,290000,Siedlung,Grube,8748,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,5.00000,91.99401,4.25983,0.03150,4494896.870933343700000,5735014.198599998800000
4494895.3320458038,5735016.1816,,Grube,1413,20096,290000,Siedlung,Grube,8749,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,5.00000,92.01481,4.29544,0.03150,4494895.332045803800000,5735016.181599999800000
4491127.3839555774,5738821.1523,,Grube,1421,20101,40000,Siedlung,Grube,8750,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.62832,5.27346,0.64833,4491127.383955577400000,5738821.152300000200000
4494924.2680431213,5734954.3446,,Grube,1422,20101,290000,Siedlung,Grube,8751,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,7.00000,91.86839,3.98796,0.22459,4494924.268043121300000,5734954.344599999500000
4490604.2721805433,5739249.6777,FST.2,Grube,1424,20102,20000,Siedlung,Grube,8752,Aunjetitz,frueh,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,2.00000,76.27971,4.09182,0.78807,4490604.272180543300000,5739249.677699999900000
4491131.4198144116,5738820.855599999,,Grube,1425,20102,40000,Siedlung,Grube,8753,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.62832,5.27346,0.64833,4491131.419814411600000,5738820.855599999400000
4491750.1762447711,5738258.7713755863,,Grube,1474,20123,50000,Siedlung,Grube,8781,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.21429,2.55384,0.67213,4491750.176244771100000,5738258.771375586300000
4490603.7026802059,5739252.9617,FST.2,Grube,1428,20103,20000,Siedlung,Grube,8754,Aunjetitz,frueh,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,2.00000,76.27971,4.09182,0.78807,4490603.702680205900000,5739252.961699999900000
4490588.4892689502,5739271.89195,FST.2,Grube,1433,20105,20000,Siedlung,Grube,8755,Aunjetitz,frueh,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,76.01082,3.84603,0.85693,4490588.489268950200000,5739271.891950000100000
4491700.8934597308,5738268.916893,,Grube,1434,20105,50000,Siedlung,Grube,8756,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.91014,2.35242,0.71492,4491700.893459730800000,5738268.916893000700000
4494918.2858926477,5734958.33265,,Grube,1436,20106,290000,Siedlung,Grube,8757,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,7.00000,91.91242,4.04735,0.18552,4494918.285892647700000,5734958.332650000200000
4491706.4476167373,5738272.0238,,Grube,1437,20106,50000,Siedlung,Grube,8758,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.96043,2.39058,0.71492,4491706.447616737300000,5738272.023800000500000
4491706.063121235,5738268.82515,,Grube,1438,20107,50000,Siedlung,Grube,8759,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.96043,2.39058,0.71492,4491706.063121235000000,5738268.825150000900000
4494913.0146564301,5734959.48145,,Grube,1439,20107,290000,Siedlung,Grube,8760,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,91.91136,4.06473,0.18552,4494913.014656430100000,5734959.481449999800000
4494914.4026154839,5734966.2838499993,,Grube,1440,20108,290000,Siedlung,Grube,8761,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,6.00000,91.96973,4.13838,0.10136,4494914.402615483900000,5734966.283849999300000
4490572.1336536035,5739277.74665,FST.2,Grube,1441,20109,20000,Siedlung,Grube,8762,Aunjetitz,frueh,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,75.81677,3.63766,0.89989,4490572.133653603500000,5739277.746650000100000
4491746.0577461477,5738260.1826527417,,Grube,1457,20116,50000,Siedlung,Grube,8763,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.21429,2.55384,0.71940,4491746.057746147700000,5738260.182652741700000
4490570.323455805,5739273.7352499999,FST.2,Grube,1444,20110,20000,Siedlung,Grube,8764,Aunjetitz,frueh,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,3.00000,75.92101,3.71928,0.89989,4490570.323455805000000,5739273.735249999900000
4491715.6557313912,5738270.8546777386,,Grube,1446,20111,50000,Siedlung,Grube,8765,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.98788,2.40606,0.71492,4491715.655731391200000,5738270.854677738600000
4491721.9857995436,5738266.6541633597,,Grube,1447,20112,50000,Siedlung,Grube,8766,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,71.98788,2.40606,0.71492,4491721.985799543600000,5738266.654163359700000
4491735.5743111512,5738252.288350001,,Grube,1451,20114,50000,Siedlung,Grube,8767,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.28731,2.61688,0.65956,4491735.574311151200000,5738252.288350001000000
4491746.8591039702,5738253.1245,,Grube,1454,20115,50000,Siedlung,Grube,8768,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.29922,2.61666,0.67213,4491746.859103970200000,5738253.124499999900000
4491184.4957416393,5738846.681950001,,Grube,1455,20115,40000,Siedlung,Grube,8769,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.77860,5.38535,0.88177,4491184.495741639300000,5738846.681950001000000
4491186.3509751186,5738851.9756499995,,Grube,1456,20116,40000,Siedlung,Grube,8770,,spaet,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.70245,5.31967,0.88177,4491186.350975118600000,5738851.975650000400000
4491197.5182778407,5738847.8505499996,,Grube,1458,20117,40000,Siedlung,Grube,8771,,spaet,Bronzezeit,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.62701,5.25460,0.88177,4491197.518277840700000,5738847.850549999600000
4491202.1951453593,5738850.3686,,Grube,1461,20118,40000,Siedlung,Grube,8772,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.62701,5.25460,0.87716,4491202.195145359300000,5738850.368600000600000
4491776.7625623625,5738245.3397499993,,Grube,1465,20119,50000,Siedlung,Grube,8773,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.30540,2.59890,0.65580,4491776.762562362500000,5738245.339749999300000
4491778.2165629091,5738243.939600002,,Grube,1466,20120,50000,Siedlung,Grube,8774,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,97,2.00000,72.38364,2.65446,0.65580,4491778.216562909100000,5738243.939600002000000
4494885.0379827106,5735006.17235,,Grube,1467,20120,290000,Siedlung,Grube,8775,,,undat.,100.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,99,5.00000,91.99401,4.25983,0.03150,4494885.037982710600000,5735006.172350000600000
4490611.1610997096,5739232.0360500012,FST.2,Grube,1468,20120,20000,Siedlung,Grube,8776,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,2.00000,76.53157,4.30777,0.73925,4490611.161099709600000,5739232.036050001200000
4491209.3904362209,5738852.0965499999,,Grube,1469,20121,40000,Siedlung,Grube,8777,,,undat.,101.00000,"Lehm; Lehm ber ...",Schwarzerden,Tschernosem,5.00000,96,7.00000,76.54413,5.18201,0.87716,4491209.390436220900000,5738852.096549999900000
