"";"geometry_p.key";"befundnummer";"befund_id";"flaeche_id";"befundtyp";"befundart";"epoche";"abschnitt";"kultur";"dgm10doarf";"Hoehe.ueber.tiefenlinie";"neigung";"az";"aepot";"bodenklasse";"bodentyp";"area";"X";"Y"
"4121";2136;31138;7193;310000;"Grabbefund";"Graeberfeld";"Bronzezeit";"spaet";"Saalemuendungsgruppe";89,92496;0,83688;0,25882;101;5;"Schwarzerden";"Tschernosem";1,195;4495478,486;5734562,654
"4122";2148;31151;7202;310000;"sonstiger Befund";"unklar";"undat.";NA;NA;90,03944;0,90258;0,26205;101;5;"Schwarzerden";"Tschernosem";8,113;4495501,796;5734534,758
"4123";2297;40148;7370;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";74,29453;3,62624;0,91551;101;5;"Schwarzerden";"Tschernosem";2,369;4491186,108;5738652,441
"4124";2301;40164;7371;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";72,48888;2,33245;0,6441;101;5;"Schwarzerden";"Tschernosem";0,408;4491259,366;5738560,804
"4125";2306;40173;7380;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";72,17381;2,10722;0,66456;101;5;"Schwarzerden";"Tschernosem";0,34;4491275,638;5738545,412
"4126";2303;40169;7447;40000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";72,17381;2,10722;0,67632;101;5;"Schwarzerden";"Tschernosem";0,113;4491283,921;5738550,768
"4127";2309;40176;7451;40000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";72,17381;2,10722;0,76305;101;5;"Schwarzerden";"Tschernosem";0,217;4491281,047;5738538,83
"4128";2325;40206;7454;40000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";75,50283;4,59027;1,01952;101;5;"Schwarzerden";"Tschernosem";0,031;4491142,697;5738689,414
"4129";2317;40194;7455;40000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,56571;1,05246;0,80719;101;5;"Schwarzerden";"Tschernosem";0,281;4491360,922;5738474,015
"4130";2318;40195;7456;40000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,56571;1,05246;0,80719;101;5;"Schwarzerden";"Tschernosem";0,096;4491358,781;5738465,055
"4131";2358;40244;7462;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,83018;5,59533;0,76314;101;5;"Schwarzerden";"Tschernosem";2,611;4491066,3;5738746,662
"4132";2359;40246;7464;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,72005;5,50287;0,76314;101;5;"Schwarzerden";"Tschernosem";0,779;4491075,312;5738747,674
"4133";1728;30102;7483;300000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;90,64083;2,11216;0,6182;101;5;"Schwarzerden";"Tschernosem";0,738;4495229,228;5734947,015
"4134";2374;40263;7469;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,89184;1,95072;0,74437;101;5;"Schwarzerden";"Tschernosem";1,779;4491277,793;5738524,101
"4135";2415;40305;7484;40000;"";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";75,63756;4,70538;1,2048;101;5;"Schwarzerden";"Tschernosem";51,461;4491129,709;5738689,913
"4136";2404;40294;7473;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,26654;1,51381;0,84878;101;5;"Schwarzerden";"Tschernosem";0,711;4491315,513;5738500,956
"4137";2408;40298;7485;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";0,543;4491310,16;5738502,023
"4138";2421;40311;7488;40000;"Hocker";"Graeberfeld";"Neolithikum";"spaet";NA;70,69479;1,18703;0,87587;101;5;"Schwarzerden";"Tschernosem";1,867;4491317,13;5738441,091
"4139";325;10016;7523;280000;"Grube";"Siedlung";"undat.";NA;NA;91,35438;3,90763;0,04459;101;5;"Schwarzerden";"Tschernosem";0,582;4494852,232;5735459,132
"4140";620;10122;7535;40000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;78,5166;6,61569;0,42326;101;5;"Schwarzerden";"Tschernosem";2,395;4490905,535;5738947,106
"4141";2100;31101;7709;310000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;89,9096;0,82895;0,25882;101;5;"Schwarzerden";"Tschernosem";0,74;4495488,706;5734574,872
"4142";705;10158;7640;280000;"Graben";"unklar";"undat.";NA;NA;91,78481;4,39436;0,05953;101;5;"Schwarzerden";"Tschernosem";0,248;4494876,954;5735386,769
"4143";543;10091;7638;280000;"Graben";"unklar";"undat.";NA;NA;92,14824;4,77628;0,16104;101;5;"Schwarzerden";"Tschernosem";0,537;4494858,888;5735311,172
"4144";1768;30117;7643;300000;"Graben";"unklar";"undat.";NA;NA;90,95959;2,68207;0,34351;101;5;"Schwarzerden";"Tschernosem";6,441;4495179,32;5735005,176
"4145";2393;40283;7646;40000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;72,77679;2,54847;0,6441;101;5;"Schwarzerden";"Tschernosem";0,756;4491242,037;5738563,052
"4146";1774;30120;7649;300000;"Graben";"unklar";"undat.";NA;NA;90,95959;2,68207;0,34351;101;5;"Schwarzerden";"Tschernosem";2,576;4495178,662;5735005,121
"4147";1824;30141;7650;300000;"Graben";"unklar";"undat.";NA;NA;90,99095;2,66918;0,404;101;5;"Schwarzerden";"Tschernosem";1,852;4495183,689;5734975,901
"4148";2113;31114;7658;310000;"Graben";"unklar";"undat.";NA;NA;89,62324;0,67074;0,18846;101;5;"Schwarzerden";"Tschernosem";2,109;4495491,905;5734676,442
"4149";2119;31119;7659;310000;"Graben";"unklar";"undat.";NA;NA;89,87847;0,80518;0,25882;101;5;"Schwarzerden";"Tschernosem";5,342;4495480,645;5734566,365
"4150";588;10111;7667;280000;"Herdstelle";"Siedlung";"undat.";NA;NA;91,55949;4,16304;0,05444;101;5;"Schwarzerden";"Tschernosem";0,531;4494849,387;5735428,841
"4151";1725;30101;7708;300000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;90,56948;2,02773;0,55132;101;5;"Schwarzerden";"Tschernosem";0,746;4495226,762;5734938,002
"4152";754;10189;7745;280000;"Graben";"unklar";"undat.";NA;NA;92,21423;4,86031;0,10626;101;5;"Schwarzerden";"Tschernosem";2,49;4494838,914;5735303,635
"4153";2260;40120;7742;40000;"Materialentnahmegrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";75,63756;4,70538;1,2048;101;5;"Schwarzerden";"Tschernosem";51,461;4491132,634;5738693,028
"4154";2102;31103;7767;310000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;89,64816;0,64074;0,20368;101;5;"Schwarzerden";"Tschernosem";1,914;4495458,792;5734605,873
"4155";2107;31108;7768;310000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;89,77425;0,85605;0,14397;101;5;"Schwarzerden";"Tschernosem";0,832;4495404,627;5734664,284
"4156";2109;31110;7845;310000;"Materialentnahmegrube";"Siedlung";"undat.";NA;NA;89,67104;0,70702;0,18076;101;5;"Schwarzerden";"Tschernosem";1,248;4495508,709;5734666,431
"4157";1804;30133;7865;300000;"Graben";"unklar";"undat.";NA;NA;90,92709;2,7205;0,35447;101;5;"Schwarzerden";"Tschernosem";11,078;4495155,118;5735022,07
"4158";2129;31128;8014;310000;"Grube";"Siedlung";"undat.";NA;NA;89,7031;0,6981;0,17333;101;5;"Schwarzerden";"Tschernosem";1,094;4495499,562;5734625,181
"4159";1266;12027;7908;280000;"Grube";"Siedlung";"undat.";NA;NA;91,71996;4,33915;0,19699;101;5;"Schwarzerden";"Tschernosem";2,611;4495052,188;5735309,596
"4160";32;1012;7945;270000;"Pfostengrube";"Siedlung";"undat.";NA;NA;90,96729;3,47558;0,02703;101;5;"Schwarzerden";"Tschernosem";0,1;4494743,716;5735571,044
"4161";17;1005;7942;270000;"Pfostengrube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";0,299;4494733,205;5735609,442
"4162";2147;31150;7963;310000;"sonstiger Befund";"unklar";"undat.";NA;NA;89,82068;0,89883;0,18137;101;5;"Schwarzerden";"Tschernosem";3,945;4495424,933;5734679,011
"4163";2149;31152;8016;310000;"Grube";"Siedlung";"undat.";NA;NA;90,03944;0,90258;0,26205;101;5;"Schwarzerden";"Tschernosem";1,494;4495503,714;5734537,405
"4164";2121;31120;7957;310000;"sonstiger Befund";"Graeberfeld";"Bronzezeit";"spaet";"Saalemuendungsgruppe";89,90922;0,82963;0,25882;101;5;"Schwarzerden";"Tschernosem";0,572;4495473,884;5734559,335
"4165";1568;20181;7967;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,44651;5,06866;0,59653;101;5;"Schwarzerden";"Tschernosem";0,795;4491242,867;5738863,633
"4166";47;1018;7969;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";0,557;4494720,924;5735612,286
"4167";344;10025;7977;280000;"Grube";"Siedlung";"undat.";NA;NA;91,7397;4,3464;0,06355;101;5;"Schwarzerden";"Tschernosem";1,584;4494896,557;5735390,681
"4168";1786;30125;7981;300000;"sonstiger Befund";"unklar";"undat.";NA;NA;90,79273;2,68336;0,35598;101;5;"Schwarzerden";"Tschernosem";4,734;4495149,091;5735047,879
"4169";1251;12006;7990;280000;"Grube";"Siedlung";"undat.";NA;NA;91,73159;4,3681;0,19699;101;5;"Schwarzerden";"Tschernosem";0,285;4495046,503;5735318,914
"4170";1741;30107;7998;300000;"Grube";"Siedlung";"undat.";NA;NA;90,79147;2,33429;0,56806;101;5;"Schwarzerden";"Tschernosem";0,352;4495207,04;5734961,756
"4171";1743;30108;8000;300000;"Grube";"Siedlung";"undat.";NA;NA;90,82394;2,38374;0,56806;101;5;"Schwarzerden";"Tschernosem";0,607;4495206,36;5734965,514
"4172";1854;30161;8001;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,1783;5,88919;0,81335;101;5;"Schwarzerden";"Tschernosem";2,928;4491035,773;5738749,514
"4173";2413;40303;8006;40000;"Feuerstelle";"Siedlung";"undat.";NA;NA;71,468;1,66206;0,84878;101;5;"Schwarzerden";"Tschernosem";0,24;4491304,973;5738502,835
"4174";1930;30216;8009;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,23921;5,95901;0,85577;101;5;"Schwarzerden";"Tschernosem";2,053;4491031,694;5738737,981
"4175";2407;40297;8017;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";0,791;4491311,079;5738503,49
"4176";2398;40288;8019;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,07774;1,40892;0,84878;101;5;"Schwarzerden";"Tschernosem";2,91;4491318,716;5738482,799
"4177";2315;40187;8020;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,47171;1,63333;0,78779;101;5;"Schwarzerden";"Tschernosem";1,131;4491315,713;5738520,927
"4178";2417;40307;8022;40000;"Grube";"Siedlung";"undat.";NA;NA;70,39532;1,03262;0,64662;101;5;"Schwarzerden";"Tschernosem";0,465;4491366,934;5738437,881
"4179";2414;40304;8023;40000;"Feuerstelle";"Siedlung";"undat.";NA;NA;71,46662;1,64494;0,84878;101;5;"Schwarzerden";"Tschernosem";0,086;4491309,427;5738505,254
"4180";1194;11119;8256;280000;"Grube";"Siedlung";"undat.";NA;NA;92,35953;4,95967;0,17384;101;5;"Schwarzerden";"Tschernosem";1,084;4494889,935;5735303,543
"4181";2409;40299;8038;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";0,557;4491313,852;5738500,174
"4182";2410;40300;8039;40000;"Feuerstelle";"Siedlung";"undat.";NA;NA;71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";0,059;4491314,968;5738499,728
"4183";2411;40301;8058;40000;"Feuerstelle";"Siedlung";"undat.";NA;NA;71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";0,047;4491314,835;5738496,484
"4184";2412;40302;8059;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";0,049;4491314,5;5738495,929
"4185";2405;40295;8062;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,36768;1,58823;0,84878;101;5;"Schwarzerden";"Tschernosem";1,289;4491313,397;5738503,933
"4186";2406;40296;8063;40000;"Feuerstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,46662;1,64494;0,84878;101;5;"Schwarzerden";"Tschernosem";1,006;4491307,162;5738507,759
"4187";1590;20201;8070;40000;"Brunnen";"Siedlung";"Neolithikum";"mittel";"Baalberge";75,97633;4,70403;1,38287;101;5;"Schwarzerden";"Tschernosem";6,18;4491300,497;5738848,35
"4188";2363;40252;8148;40000;"Herdstelle";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";70,77612;1,20477;0,80719;101;5;"Schwarzerden";"Tschernosem";3,027;4491340,733;5738474,085
"4189";2386;40276;8171;40000;"Ofen";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";71,07774;1,40892;0,84155;101;5;"Schwarzerden";"Tschernosem";1,102;4491324,58;5738476,845
"4190";1859;30164;8181;40000;"Ofen";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,36933;6,06982;0,79584;101;5;"Schwarzerden";"Tschernosem";1,938;4491017,925;5738740,395
"4191";1784;30124;8195;300000;"Grubenhaus";"Siedlung";"undat.";NA;NA;90,86578;2,73035;0,35598;101;5;"Schwarzerden";"Tschernosem";6,68;4495150,159;5735041,987
"4192";34;1013;8200;270000;"Grube";"unklar";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";2,213;4494723,332;5735603,517
"4193";2296;40147;8201;40000;"Grubenhaus";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";74,44014;3,75112;0,91551;101;5;"Schwarzerden";"Tschernosem";6,998;4491183,238;5738653,027
"4194";1521;20149;8340;40000;"Grube";"Siedlung";"Bronzezeit";"frueh";"Aunjetitz";76,99527;5,55874;0,88177;101;5;"Schwarzerden";"Tschernosem";0,713;4491167,555;5738857,365
"4195";1574;20185;8341;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,34942;4,95357;0,59653;101;5;"Schwarzerden";"Tschernosem";0,273;4491249,997;5738865,644
"4196";1527;20153;8406;40000;"Grube";"Siedlung";"undat.";NA;NA;76,96195;5,52571;0,85787;101;5;"Schwarzerden";"Tschernosem";0,041;4491138,41;5738845,028
"4197";1559;20176;8409;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,54148;5,15405;0,74348;101;5;"Schwarzerden";"Tschernosem";0,641;4491220,073;5738862,875
"4198";1562;20178;8410;40000;"Grube";"Siedlung";"undat.";NA;NA;76,64635;5,22354;0,74348;101;5;"Schwarzerden";"Tschernosem";0,227;4491224,783;5738867,135
"4199";1576;20186;8411;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,27962;4,92078;0,59653;101;5;"Schwarzerden";"Tschernosem";1,088;4491251,44;5738861,848
"4200";18;1006;8418;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";0,654;4494732,69;5735612,44
"4201";21;1007;8421;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";1,625;4494729,337;5735612,237
"4202";26;1009;8426;270000;"Grube";"Siedlung";"undat.";NA;NA;90,96841;3,46839;0,01299;101;5;"Schwarzerden";"Tschernosem";0,473;4494751,881;5735557,266
"4203";30;1011;8428;270000;"Grube";"Siedlung";"undat.";NA;NA;91,00062;3,52174;0,02326;101;5;"Schwarzerden";"Tschernosem";2,5;4494769,504;5735533,061
"4204";39;1014;8432;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,1174;101;5;"Schwarzerden";"Tschernosem";0,746;4494732,469;5735597,809
"4205";41;1015;8433;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";1,512;4494730,459;5735600,072
"4206";43;1016;8435;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";1,41;4494724,44;5735611,084
"4207";46;1017;8438;270000;"Grube";"Siedlung";"undat.";NA;NA;90,64961;3,08529;0,14845;101;5;"Schwarzerden";"Tschernosem";2,449;4494722,447;5735610,147
"4208";290;10000;8558;280000;"Grube";"Siedlung";"undat.";NA;NA;91,26015;3,81226;0,05644;101;5;"Schwarzerden";"Tschernosem";0,287;4494832,168;5735465,486
"4209";329;10018;8569;280000;"Grube";"Siedlung";"undat.";NA;NA;91,33341;3,89355;0,04459;101;5;"Schwarzerden";"Tschernosem";0,27;4494843,576;5735457,872
"4210";1577;20187;8574;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,27962;4,92078;0,59653;101;5;"Schwarzerden";"Tschernosem";0,582;4491251,427;5738863,398
"4211";346;10026;8575;280000;"Grube";"Siedlung";"undat.";NA;NA;91,7397;4,3464;0,06355;101;5;"Schwarzerden";"Tschernosem";0,783;4494898,409;5735389,371
"4212";502;10072;8622;280000;"Grube";"Siedlung";"undat.";NA;NA;91,86984;4,48;0,08813;101;5;"Schwarzerden";"Tschernosem";0,553;4494899,52;5735378,9
"4213";520;10077;8627;280000;"Grube";"Siedlung";"undat.";NA;NA;92,06823;4,68184;0,08813;101;5;"Schwarzerden";"Tschernosem";0,17;4494888,403;5735363,678
"4214";539;10088;8634;280000;"Grube";"Siedlung";"undat.";NA;NA;92,32436;4,96729;0,1337;101;5;"Schwarzerden";"Tschernosem";1;4494838,717;5735292
"4215";541;10089;8636;280000;"Grube";"Siedlung";"undat.";NA;NA;92,32436;4,96729;0,19248;101;5;"Schwarzerden";"Tschernosem";0,908;4494844,028;5735290,707
"4216";686;10150;8666;40000;"Grube";"Siedlung";"undat.";NA;NA;78,47315;6,58956;0,33333;101;5;"Schwarzerden";"Tschernosem";0,555;4490900,797;5738928,596
"4217";689;10151;8669;40000;"Grube";"Siedlung";"undat.";NA;NA;78,47315;6,58956;0,21135;101;5;"Schwarzerden";"Tschernosem";0,537;4490899,961;5738930,173
"4218";693;10154;8670;280000;"Grube";"Siedlung";"undat.";NA;NA;91,91515;4,55936;0,04885;101;5;"Schwarzerden";"Tschernosem";1,854;4494838,026;5735367,717
"4219";698;10156;8673;280000;"Grube";"Siedlung";"undat.";NA;NA;91,91515;4,55936;0,06352;101;5;"Schwarzerden";"Tschernosem";1,02;4494841,454;5735370,882
"4220";732;10173;8681;280000;"Grube";"Siedlung";"undat.";NA;NA;92,02533;4,66603;0,1249;101;5;"Schwarzerden";"Tschernosem";1,428;4494845,455;5735329,256
"4221";734;10174;8683;280000;"Grube";"Siedlung";"undat.";NA;NA;92,11001;4,74171;0,1249;101;5;"Schwarzerden";"Tschernosem";1,246;4494857,384;5735326,385
"4222";738;10177;8685;280000;"Grube";"Siedlung";"undat.";NA;NA;91,99593;4,64667;0,1249;101;5;"Schwarzerden";"Tschernosem";0,426;4494843,218;5735329,7
"4223";1195;11120;8728;280000;"Grube";"Siedlung";"undat.";NA;NA;92,53223;5,13499;0,20359;101;5;"Schwarzerden";"Tschernosem";0,184;4494879,115;5735285,041
"4224";1258;12015;8734;280000;"Grube";"Siedlung";"undat.";NA;NA;91,87811;4,47786;0,17182;101;5;"Schwarzerden";"Tschernosem";0,41;4495020,243;5735306,432
"4225";1259;12016;8735;280000;"Grube";"Siedlung";"undat.";NA;NA;91,92326;4,50836;0,19777;101;5;"Schwarzerden";"Tschernosem";0,344;4495021,221;5735296,785
"4226";1252;12007;8736;280000;"Grube";"Siedlung";"undat.";NA;NA;91,73159;4,3681;0,19699;101;5;"Schwarzerden";"Tschernosem";0,553;4495046,056;5735316,627
"4227";1253;12008;8737;280000;"Grube";"Siedlung";"undat.";NA;NA;91,71996;4,33915;0,19699;101;5;"Schwarzerden";"Tschernosem";1,705;4495046,669;5735306,699
"4228";1261;12020;8738;280000;"Grube";"Siedlung";"undat.";NA;NA;92,03476;4,60172;0,1782;101;5;"Schwarzerden";"Tschernosem";0,625;4495013,903;5735285,488
"4229";1262;12022;8739;280000;"Grube";"Siedlung";"undat.";NA;NA;91,72962;4,38277;0,16204;101;5;"Schwarzerden";"Tschernosem";3,113;4495046,535;5735326,331
"4230";1263;12024;8740;280000;"Grube";"Siedlung";"undat.";NA;NA;91,71677;4,38033;0,16204;101;5;"Schwarzerden";"Tschernosem";1,5;4495056,63;5735334,68
"4231";1421;20101;8750;40000;"Grube";"Siedlung";"undat.";NA;NA;76,62832;5,27346;0,64833;101;5;"Schwarzerden";"Tschernosem";0,725;4491127,383;5738821,152
"4232";1424;20102;8752;20000;"Grube";"Siedlung";"Bronzezeit";"frueh";"Aunjetitz";76,27971;4,09182;0,78807;101;5;"Schwarzerden";"Tschernosem";0,91;4490604,272;5739249,677
"4233";1425;20102;8753;40000;"Grube";"Siedlung";"undat.";NA;NA;76,62832;5,27346;0,64833;101;5;"Schwarzerden";"Tschernosem";1,406;4491131,419;5738820,855
"4234";1428;20103;8754;20000;"Grube";"Siedlung";"Bronzezeit";"frueh";"Aunjetitz";76,27971;4,09182;0,78807;101;5;"Schwarzerden";"Tschernosem";1,309;4490603,702;5739252,961
"4235";1433;20105;8755;20000;"Grube";"Siedlung";"Bronzezeit";"frueh";"Aunjetitz";76,01082;3,84603;0,85693;101;5;"Schwarzerden";"Tschernosem";0,652;4490588,489;5739271,891
"4236";1441;20109;8762;20000;"Grube";"Siedlung";"Bronzezeit";"frueh";"Aunjetitz";75,81677;3,63766;0,89989;101;5;"Schwarzerden";"Tschernosem";0,518;4490572,133;5739277,746
"4237";1444;20110;8764;20000;"Grube";"Siedlung";"Bronzezeit";"frueh";"Aunjetitz";75,92101;3,71928;0,89989;101;5;"Schwarzerden";"Tschernosem";0,795;4490570,323;5739273,735
"4238";1455;20115;8769;40000;"Grube";"Siedlung";"undat.";NA;NA;76,7786;5,38535;0,88177;101;5;"Schwarzerden";"Tschernosem";1,23;4491184,495;5738846,681
"4239";1456;20116;8770;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,70245;5,31967;0,88177;101;5;"Schwarzerden";"Tschernosem";1,086;4491186,35;5738851,975
"4240";1458;20117;8771;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,62701;5,2546;0,88177;101;5;"Schwarzerden";"Tschernosem";0,984;4491197,518;5738847,85
"4241";1461;20118;8772;40000;"Grube";"Siedlung";"undat.";NA;NA;76,62701;5,2546;0,87716;101;5;"Schwarzerden";"Tschernosem";1,672;4491202,195;5738850,368
"4242";1468;20120;8776;20000;"Grube";"Siedlung";"undat.";NA;NA;76,53157;4,30777;0,73925;101;5;"Schwarzerden";"Tschernosem";0,895;4490611,161;5739232,036
"4243";1469;20121;8777;40000;"Grube";"Siedlung";"undat.";NA;NA;76,54413;5,18201;0,87716;101;5;"Schwarzerden";"Tschernosem";0,771;4491209,39;5738852,096
"4244";1473;20123;8780;40000;"Grube";"Siedlung";"undat.";NA;NA;76,54148;5,15405;0,87716;101;5;"Schwarzerden";"Tschernosem";0,174;4491219,71;5738859,474
"4245";1476;20124;8782;40000;"Grube";"Siedlung";"undat.";NA;NA;76,36534;5,02357;0,74348;101;5;"Schwarzerden";"Tschernosem";0,547;4491237,987;5738853,571
"4246";1482;20127;8784;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,27962;4,92078;0,59653;101;5;"Schwarzerden";"Tschernosem";0,98;4491250,241;5738857,071
"4247";1485;20128;8785;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,21117;4,88948;0,59653;101;5;"Schwarzerden";"Tschernosem";0,457;4491253,59;5738854,527
"4248";1489;20129;8786;40000;"Grube";"Siedlung";"undat.";NA;NA;76,21117;4,88948;0,59653;101;5;"Schwarzerden";"Tschernosem";0,256;4491254,644;5738851,728
"4249";1492;20130;8788;40000;"Grube";"Siedlung";"undat.";NA;NA;76,12947;4,81773;0,59653;101;5;"Schwarzerden";"Tschernosem";0,148;4491258,506;5738850,241
"4250";1579;20188;8792;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,27962;4,92078;0,59653;101;5;"Schwarzerden";"Tschernosem";0,994;4491252,383;5738863,099
"4251";1580;20189;8793;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,27962;4,92078;0,59653;101;5;"Schwarzerden";"Tschernosem";1,553;4491251,964;5738864,607
"4252";1582;20190;8794;40000;"Grube";"Siedlung";"undat.";NA;NA;76,34942;4,95357;0,59653;101;5;"Schwarzerden";"Tschernosem";2,555;4491252,929;5738867,258
"4253";1589;20197;8796;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";76,19571;4,81763;0,6495;101;5;"Schwarzerden";"Tschernosem";1,027;4491266,245;5738866,651
"4254";1591;20202;8797;40000;"Grube";"Siedlung";"undat.";NA;NA;75,89743;4,66495;1,38287;101;5;"Schwarzerden";"Tschernosem";0,912;4491302,495;5738844,847
"4255";1592;20206;8798;40000;"Grube";"Siedlung";"undat.";NA;NA;75,89743;4,66495;1,38287;101;5;"Schwarzerden";"Tschernosem";1,506;4491302,51;5738840,778
"4256";2104;31105;8980;310000;"Grube";"Siedlung";"undat.";NA;NA;89,62824;0,62801;0,20368;101;5;"Schwarzerden";"Tschernosem";0,199;4495448,448;5734605,442
"4257";1729;30103;8845;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,01503;5,77273;0,80503;101;5;"Schwarzerden";"Tschernosem";0,814;4491045,333;5738737,231
"4258";1730;30103;8846;300000;"Grube";"Siedlung";"undat.";NA;NA;90,64083;2,11216;0,6182;101;5;"Schwarzerden";"Tschernosem";1,844;4495226,052;5734945,159
"4259";1732;30104;8847;300000;"Grube";"Siedlung";"undat.";NA;NA;90,64083;2,11216;0,6182;101;5;"Schwarzerden";"Tschernosem";7,139;4495227,156;5734950,989
"4260";1733;30104;8848;40000;"Grube";"Siedlung";"undat.";NA;NA;77,12981;5,86867;0,85577;101;5;"Schwarzerden";"Tschernosem";0,809;4491035,242;5738738,727
"4261";1735;30105;8849;300000;"Grube";"Siedlung";"undat.";NA;NA;90,98674;2,66095;0,41868;101;5;"Schwarzerden";"Tschernosem";0,781;4495185,748;5734995,133
"4262";1745;30109;8852;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,23921;5,95901;0,85577;101;5;"Schwarzerden";"Tschernosem";0,445;4491028,058;5738736,881
