geometry_p-key,befundnummer,befund_id,flaeche_id,befundtyp,befundart,epoche,abschnitt,kultur,dgm10doarf,Hoehe-ueber-tiefenlinie,neigung,az,aepot,bodenklasse,bodentyp,area,X,Y
616,10120,6941,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,51858","2,09090","0,67622",99,5,Schwarzerden,Tschernosem,"2,387","4491625,50200","5738296,94000"
632,10128,6942,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"1,262","4491569,71800","5738331,15000"
657,10135,6945,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"4,113","4491573,10000","5738326,07900"
646,10130,6946,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"2,789","4491571,40100","5738331,88600"
648,10131,6948,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"2,131","4491571,57100","5738329,11300"
667,10141,6949,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20409","1,90758","0,74302",99,5,Schwarzerden,Tschernosem,"1,072","4491579,47400","5738327,86900"
670,10142,6950,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,25139","1,93421","0,74302",99,5,Schwarzerden,Tschernosem,"4,258","4491579,57000","5738324,25600"
672,10144,6952,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20409","1,90758","0,72958",99,5,Schwarzerden,Tschernosem,"2,783","4491582,53100","5738325,88700"
3376,485016,6982,480000,Grube,Siedlung,undat.,,,"86,50634","0,02744","0,42743",99,5,Schwarzerden,Tschernosem,"1,104","4499822,25800","5733177,33700"
3378,485020,6983,480000,Grube,Siedlung,undat.,,,"86,60010","0,06924","0,42743",99,5,Schwarzerden,Tschernosem,"0,711","4499832,80100","5733166,58100"
2628,100319,6988,100000,Pfostengrube,Siedlung,undat.,,,"72,09580","0,82405","0,17003",99,5,Schwarzerden,Tschernosem,"0,037","4492515,42300","5737970,61900"
3407,485062,6992,480000,Grube,Siedlung,undat.,,,"86,31557","0,00000","0,22194",99,5,Schwarzerden,Tschernosem,"0,576","4499811,94900","5733230,41700"
3427,486028,7011,480000,Grube,Siedlung,undat.,,,"86,46101","0,09001","0,35820",99,5,Schwarzerden,Tschernosem,"1,293","4499839,49000","5733195,09600"
3428,486031,7012,480000,Grube,Siedlung,undat.,,,"86,48992","0,11267","0,48488",99,5,Schwarzerden,Tschernosem,"0,668","4499852,45700","5733179,60100"
735,10174,7057,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"1,629","4491566,86300","5738325,32900"
842,10285,7069,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,73018","2,26286","0,67622",99,5,Schwarzerden,Tschernosem,"7,734","4491630,41700","5738280,72300"
850,10293,7072,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,63982","2,18611","0,66687",99,5,Schwarzerden,Tschernosem,"4,188","4491616,89700","5738283,05500"
851,10294,7073,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,53519","2,10143","0,66687",99,5,Schwarzerden,Tschernosem,"1,193","4491617,94900","5738285,18700"
852,10295,7074,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,53519","2,10143","0,66687",99,5,Schwarzerden,Tschernosem,"3,771","4491616,26900","5738285,75700"
879,10322,7104,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,72958",99,5,Schwarzerden,Tschernosem,"3,127","4491594,53900","5738300,01300"
863,10306,7075,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,49584","2,07586","0,66687",99,5,Schwarzerden,Tschernosem,"2,928","4491607,69100","5738287,58800"
866,10309,7080,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,49584","2,07586","0,66687",99,5,Schwarzerden,Tschernosem,"3,041","4491605,60900","5738293,68000"
871,10314,7091,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,66687",99,5,Schwarzerden,Tschernosem,"8,383","4491602,12000","5738296,28400"
872,10315,7092,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,66687",99,5,Schwarzerden,Tschernosem,"2,049","4491600,17800","5738298,85000"
1612,25109,7098,240000,Pfostengrube,Siedlung,undat.,,,"90,32597","4,20527","0,35685",99,5,Schwarzerden,Tschernosem,"0,031","4494576,02100","5735824,59100"
873,10316,7102,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,66537",99,5,Schwarzerden,Tschernosem,"4,486","4491598,39000","5738299,07900"
876,10319,7103,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,42427","2,03206","0,66537",99,5,Schwarzerden,Tschernosem,"3,902","4491597,79300","5738294,29400"
880,10323,7109,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,73018","2,26286","0,67622",99,5,Schwarzerden,Tschernosem,"19,471","4491627,93700","5738284,84300"
884,10327,7111,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"3,420","4491591,48000","5738306,46300"
889,10332,7112,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,66537",99,5,Schwarzerden,Tschernosem,"1,467","4491593,87900","5738296,51000"
890,10333,7113,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,66537",99,5,Schwarzerden,Tschernosem,"3,893","4491592,01700","5738296,66400"
895,10338,7114,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,28889","1,95123","0,74302",99,5,Schwarzerden,Tschernosem,"2,953","4491576,49700","5738310,93200"
909,10352,7116,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,24038","1,91683","0,74302",99,5,Schwarzerden,Tschernosem,"5,471","4491572,39900","5738310,67600"
910,10353,7117,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,24038","1,91683","0,74302",99,5,Schwarzerden,Tschernosem,"4,996","4491572,90400","5738308,54300"
915,10358,7118,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,24038","1,91683","0,74302",99,5,Schwarzerden,Tschernosem,"5,863","4491567,01700","5738310,65700"
917,10360,7135,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,24038","1,91683","0,74302",99,5,Schwarzerden,Tschernosem,"3,789","4491565,90200","5738312,11200"
924,10367,7136,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20340","1,91483","0,77953",99,5,Schwarzerden,Tschernosem,"3,824","4491558,29400","5738316,57400"
929,10372,7137,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20340","1,91483","0,77953",99,5,Schwarzerden,Tschernosem,"2,002","4491556,77300","5738324,21600"
941,10384,7157,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,72958",99,5,Schwarzerden,Tschernosem,"4,707","4491586,86800","5738301,11100"
2830,100761,7168,100000,Pfostengrube,Siedlung,undat.,,,"72,02688","0,68314","0,18745",99,5,Schwarzerden,Tschernosem,"0,033","4492498,17100","5737963,54200"
3123,483045,7204,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,13790","0,49891","0,17443",99,5,Schwarzerden,Tschernosem,"0,725","4499743,94400","5733182,68000"
3124,483046,7205,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,13790","0,49891","0,18224",99,5,Schwarzerden,Tschernosem,"0,049","4499738,13500","5733179,57800"
3125,483047,7206,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,13790","0,49891","0,18224",99,5,Schwarzerden,Tschernosem,"0,023","4499735,84900","5733179,26300"
3126,483048,7209,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,05284","0,45803","0,17443",99,5,Schwarzerden,Tschernosem,"0,025","4499740,83100","5733188,76300"
3127,483049,7210,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,05284","0,45803","0,17443",99,5,Schwarzerden,Tschernosem,"0,051","4499744,12700","5733187,95900"
2608,100296,7212,100000,Pfostengrube,Siedlung,undat.,,,"72,10307","1,06106","0,25672",99,5,Schwarzerden,Tschernosem,"0,096","4492451,34700","5737995,78000"
2609,100297,7213,100000,Pfostengrube,Siedlung,undat.,,,"72,10307","1,06106","0,25672",99,5,Schwarzerden,Tschernosem,"0,068","4492452,33300","5737995,91100"
3128,483050,7214,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,05284","0,45803","0,17443",99,5,Schwarzerden,Tschernosem,"0,035","4499744,35000","5733192,20300"
3129,483051,7215,480000,Urne,Graeberfeld,Eisenzeit,aelter,,"87,00041","0,42582","0,17443",99,5,Schwarzerden,Tschernosem,"0,045","4499747,09000","5733191,12100"
2610,100298,7216,100000,Pfostengrube,Siedlung,undat.,,,"72,01049","0,80720","0,25672",99,5,Schwarzerden,Tschernosem,"0,064","4492457,93800","5737984,88100"
2611,100299,7218,100000,Pfostengrube,Siedlung,undat.,,,"72,10880","0,90025","0,22402",99,5,Schwarzerden,Tschernosem,"0,072","4492465,06000","5737983,19200"
2612,100300,7220,100000,Pfostengrube,Siedlung,undat.,,,"72,10880","0,90025","0,22402",99,5,Schwarzerden,Tschernosem,"0,064","4492466,44400","5737980,55800"
2617,100306,7221,100000,Pfostengrube,Siedlung,undat.,,,"72,00195","0,66363","0,17003",99,5,Schwarzerden,Tschernosem,"0,043","4492516,73200","5737959,44100"
2618,100308,7222,100000,Pfostengrube,Siedlung,undat.,,,"72,00195","0,66363","0,15481",99,4,Schwarzerden,Gley-Tschernosem,"0,064","4492521,86000","5737955,20500"
2637,100328,7224,100000,Pfostengrube,Siedlung,undat.,,,"72,02688","0,68314","0,17003",99,5,Schwarzerden,Tschernosem,"0,051","4492504,11100","5737963,75500"
2638,100329,7225,100000,Pfostengrube,Siedlung,undat.,,,"72,02688","0,68314","0,17003",99,5,Schwarzerden,Tschernosem,"0,156","4492503,22300","5737964,27900"
2639,100330,7226,100000,Pfostengrube,Siedlung,undat.,,,"72,02688","0,68314","0,17003",99,5,Schwarzerden,Tschernosem,"0,113","4492502,89400","5737963,43900"
2640,100331,7240,100000,Pfostengrube,Siedlung,undat.,,,"72,08936","0,81612","0,18745",99,5,Schwarzerden,Tschernosem,"0,098","4492492,75500","5737969,15300"
2641,100332,7241,100000,Pfostengrube,Siedlung,undat.,,,"72,08936","0,81612","0,18745",99,5,Schwarzerden,Tschernosem,"0,164","4492492,13600","5737970,03500"
2621,100312,7228,100000,Pfostengrube,Siedlung,undat.,,,"72,11430","0,83898","0,17003",99,5,Schwarzerden,Tschernosem,"0,063","4492510,18600","5737969,81100"
2624,100315,7229,100000,Pfostengrube,Siedlung,undat.,,,"72,11430","0,83898","0,17003",99,5,Schwarzerden,Tschernosem,"0,078","4492509,45600","5737973,25100"
2625,100316,7230,100000,Pfostengrube,Siedlung,undat.,,,"72,11430","0,83898","0,17003",99,5,Schwarzerden,Tschernosem,"0,045","4492511,48500","5737971,98900"
2626,100317,7231,100000,Pfostengrube,Siedlung,undat.,,,"72,11430","0,83898","0,17003",99,5,Schwarzerden,Tschernosem,"0,033","4492511,94700","5737972,20800"
2627,100318,7232,100000,Pfostengrube,Siedlung,undat.,,,"72,11430","0,83898","0,17003",99,5,Schwarzerden,Tschernosem,"0,045","4492511,81500","5737971,00500"
2629,100320,7233,100000,Pfostengrube,Siedlung,undat.,,,"72,09580","0,82405","0,17003",99,5,Schwarzerden,Tschernosem,"0,039","4492516,43400","5737970,35500"
2677,100374,7273,100000,Pfostengrube,Siedlung,undat.,,,"72,08330","0,93132","0,22402",99,5,Schwarzerden,Tschernosem,"0,037","4492465,65900","5737993,77300"
2832,100763,7365,100000,Pfostengrube,Siedlung,undat.,,,"72,08936","0,81612","0,18745",99,5,Schwarzerden,Tschernosem,"0,107","4492491,38900","5737967,82200"
2833,100764,7366,100000,Pfostengrube,Siedlung,undat.,,,"72,08936","0,81612","0,18745",99,5,Schwarzerden,Tschernosem,"0,039","4492491,15800","5737965,90600"
2847,105058,7367,100000,Pfostengrube,Siedlung,undat.,,,"71,39411","0,08397","0,75227",99,4,Schwarzerden,Gley-Tschernosem,"0,342","4492663,96800","5737947,17400"
3049,441013,7401,440000,Pfostengrube,Siedlung,undat.,,,"87,56657","0,21390","0,29294",99,5,Schwarzerden,Tschernosem,"0,189","4499163,88500","5733319,02700"
3168,483185,7428,480000,Pfostengrube,Siedlung,undat.,,,"87,04310","0,42782","0,17443",99,5,Schwarzerden,Tschernosem,"0,076","4499723,31600","5733191,87800"
3395,485040,7461,480000,Materialentnahmegrube,Siedlung,undat.,,,"86,44676","0,04152","0,28902",99,5,Schwarzerden,Tschernosem,"185,051","4499825,54500","5733201,27200"
3410,486002,7463,480000,Materialentnahmegrube,Siedlung,undat.,,,"86,42767","0,17469","0,25383",99,5,Schwarzerden,Tschernosem,"0,318","4499850,78700","5733220,70500"
3420,486020,7467,480000,Materialentnahmegrube,Siedlung,undat.,,,"86,42767","0,17469","0,32027",99,5,Schwarzerden,Tschernosem,"1,010","4499851,37400","5733217,90500"
3424,486024,7470,480000,Materialentnahmegrube,Siedlung,undat.,,,"86,42349","0,12770","0,32027",99,5,Schwarzerden,Tschernosem,"2,602","4499850,31100","5733214,08800"
365,10031,7471,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,61777","2,17036","0,67622",99,5,Schwarzerden,Tschernosem,"2,869","4491628,09200","5738292,84000"
420,10048,7472,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,72958",99,5,Schwarzerden,Tschernosem,"6,098","4491598,28300","5738304,55400"
440,10054,7475,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"2,176","4491596,61600","5738307,37300"
450,10057,7476,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"2,967","4491597,94400","5738313,19200"
578,10108,7477,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"4,537","4491566,76600","5738333,43600"
599,10115,7478,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,10703","1,86211","0,74302",99,5,Schwarzerden,Tschernosem,"7,508","4491560,28100","5738335,21700"
627,10125,7479,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"5,475","4491568,25400","5738328,27200"
674,10145,7480,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20409","1,90758","0,72958",99,5,Schwarzerden,Tschernosem,"3,273","4491583,90500","5738325,14700"
799,10235,7481,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"70,62794","1,51582","0,67492",99,4,Schwarzerden,Gley-Tschernosem,"2,688","4491516,67500","5738357,04600"
862,10305,7482,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,72958",99,5,Schwarzerden,Tschernosem,"3,561","4491599,93900","5738301,90700"
925,10368,7491,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20340","1,91483","0,77953",99,5,Schwarzerden,Tschernosem,"2,457","4491558,97700","5738317,82700"
671,10143,7536,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20409","1,90758","0,72958",99,5,Schwarzerden,Tschernosem,"2,012","4491580,79800","5738325,61600"
1005,10453,7493,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"70,71820","1,55091","0,71293",99,4,Schwarzerden,Gley-Tschernosem,"2,518","4491520,48900","5738345,51500"
388,10038,7495,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,34326","1,96291","0,72179",99,5,Schwarzerden,Tschernosem,"2,629","4491610,46300","5738308,25700"
660,10137,7496,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"1,578","4491570,75400","5738325,14700"
1073,10530,7498,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"70,73454","1,54279","0,71293",99,4,Schwarzerden,Gley-Tschernosem,"2,035","4491523,31900","5738343,95600"
662,10138,7537,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,20409","1,90758","0,74302",99,5,Schwarzerden,Tschernosem,"1,186","4491577,33400","5738327,50500"
724,10169,7555,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,28889","1,95123","0,74302",99,5,Schwarzerden,Tschernosem,"1,824","4491579,24800","5738314,01200"
447,10056,7514,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"4,859","4491597,80300","5738311,20000"
417,10047,7504,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72179",99,5,Schwarzerden,Tschernosem,"5,842","4491601,66200","5738307,87100"
423,10049,7507,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"2,967","4491599,79600","5738306,85600"
1210,11151,7508,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"70,43496","1,22007","0,78533",99,5,Schwarzerden,Tschernosem,"6,980","4491512,42600","5738320,68900"
430,10051,7511,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"12,258","4491591,02600","5738308,91700"
933,10376,7513,50000,Abfallgrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,24038","1,91683","0,74302",99,5,Schwarzerden,Tschernosem,"1,563","4491566,50900","5738314,62200"
487,10067,7522,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,25533","1,92359","0,72958",99,5,Schwarzerden,Tschernosem,"2,529","4491595,68600","5738318,92800"
3374,485014,7515,480000,Materialentnahmegrube,Siedlung,undat.,,,"86,40167","0,00000","0,28902",99,5,Schwarzerden,Tschernosem,"81,262","4499822,36000","5733207,00800"
433,10052,7516,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,25533","1,92359","0,72179",99,5,Schwarzerden,Tschernosem,"6,061","4491602,68500","5738316,14500"
727,10170,7556,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,21193","1,90919","0,74302",99,5,Schwarzerden,Tschernosem,"2,734","4491574,93900","5738317,64300"
442,10055,7517,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"5,607","4491598,18000","5738308,47200"
405,10043,7518,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,35764","1,98557","0,72179",99,5,Schwarzerden,Tschernosem,"2,281","4491600,97700","5738303,20600"
475,10064,7520,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"5,971","4491594,18400","5738314,46900"
490,10068,7524,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,25533","1,92359","0,72958",99,5,Schwarzerden,Tschernosem,"5,711","4491594,86700","5738317,41600"
964,10411,7525,50000,Abfallgrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18306","1,90829","0,77953",99,5,Schwarzerden,Tschernosem,"3,484","4491547,79800","5738319,32600"
968,10415,7526,50000,Abfallgrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,07763","1,81614","0,77953",99,5,Schwarzerden,Tschernosem,"4,666","4491543,93400","5738320,28900"
969,10416,7527,50000,Abfallgrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,07763","1,81614","0,77953",99,5,Schwarzerden,Tschernosem,"6,551","4491541,19100","5738321,14900"
2616,100305,7528,100000,Pfostengrube,Siedlung,undat.,,,"72,00195","0,66363","0,17003",99,5,Schwarzerden,Tschernosem,"0,025","4492515,00300","5737958,32700"
548,10095,7529,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"1,172","4491591,88100","5738313,64400"
494,10069,7530,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"6,023","4491590,58900","5738313,85400"
499,10071,7532,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,25533","1,92359","0,72958",99,5,Schwarzerden,Tschernosem,"3,887","4491589,14000","5738316,73500"
652,10133,7533,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,18878","1,90716","0,74302",99,5,Schwarzerden,Tschernosem,"1,922","4491574,58300","5738330,43400"
549,10096,7534,50000,Materialentnahmegrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"71,31187","1,95996","0,72958",99,5,Schwarzerden,Tschernosem,"0,395","4491589,74500","5738313,11400"
3237,484060,7538,480000,Materialentnahmegrube,Siedlung,undat.,,,"86,64433","0,12804","0,23644",99,5,Schwarzerden,Tschernosem,"342,967","4499781,01300","5733191,52300"
